accession_id,amo_number,description,quantity,category,current_market_value,asset_location,room_number,box_number,mode_of_acquisition,acquisition_date,acquisition_price,remarks,dimensions,status,date_created,date_modified
2024-MEMORABILIA-0739-Warehouse,AMO-96403,MEMORABILIA item #739 with historical significance,11,MEMORABILIA,3237.5305485227195,Warehouse-A,Wa1-C,,Purchase,03/24/2024,3432.50821913101,Remark for item 739,181 cm x 161 cm,ACTIVE,09/23/2024 12:00:00 AM,10/09/2024 12:00:00 AM
2024-SCULPTURE-0740-Storage,AMO-27263,SCULPTURE item #740 with historical significance,42,SCULPTURE,6611.860370253006,Storage-Facility-7,St4-B,9.0,Transfer,07/21/2024,,Remark for item 740,46 cm x 172 cm,ACTIVE,01/18/2024 12:00:00 AM,02/13/2024 12:00:00 AM
2024-MEMORABILIA-0741-Warehouse,AMO-62004,MEMORABILIA item #741 with historical significance,42,MEMORABILIA,-44386.66415884678,Warehouse-A,Wa1-C,148.0,Purchase,04/15/2024,-3696.6769690937717,Remark for item 741,81 cm x 177 cm,ACTIVE,09/20/2024 12:00:00 AM,10/19/2024 12:00:00 AM
2024-FURNITURE-0742-Storage,AMO-34421,FURNITURE item #742 with historical significance,33,FURNITURE,1397.8111069596134,Storage-Facility-7,St3-B,88.0,Transfer,05/03/2024,-5048.473714205537,Remark for item 742,,ACTIVE,10/05/2024 12:00:00 AM,10/09/2024 12:00:00 AM
2024-ART-0743-Warehouse,AMO-69956,ART item #743 with historical significance,15,ART,19998.218249905112,Warehouse-A,Wa1-C,116.0,Transfer,02/28/2024,8653.754161718487,Remark for item 743,140 cm x 59 cm,ACTIVE,03/13/2024 12:00:00 AM,04/08/2024 12:00:00 AM
2024-MEMORABILIA-0744-Goldenberg,AMO-36041,MEMORABILIA item #744 with historical significance,94,MEMORABILIA,35469.04629243292,Goldenberg,Go3-C,135.0,Transfer,,-67.21435465103991,Remark for item 744,145 cm x 52 cm,UNDER_REVIEW,07/10/2024 12:00:00 AM,07/15/2024 12:00:00 AM
2024-ART-0745-Warehouse,AMO-93218,ART item #745 with historical significance,82,ART,42268.153421248804,Warehouse-A,Wa5-A,109.0,Transfer,05/02/2024,1743.3372860105578,Remark for item 745,143 cm x 117 cm,ACTIVE,08/31/2024 12:00:00 AM,09/14/2024 12:00:00 AM
2024-FURNITURE-0746-Warehouse,AMO-49320,FURNITURE item #746 with historical significance,1,FURNITURE,-3427.1492779509827,Warehouse-A,Wa1-B,188.0,Transfer,02/02/2024,-2067.0133177046987,,51 cm x 72 cm,ACTIVE,07/19/2024 12:00:00 AM,08/13/2024 12:00:00 AM
2024-MEMORABILIA-0747-Gallery,AMO-61249,MEMORABILIA item #747 with historical significance,76,MEMORABILIA,-2561.742162203208,Gallery-East,Ga2-A,36.0,Purchase,02/24/2024,-940.8840927061437,Remark for item 747,123 cm x 46 cm,ACTIVE,12/10/2024 12:00:00 AM,12/18/2024 12:00:00 AM
2024-FURNITURE-0748-Goldenberg,AMO-93460,FURNITURE item #748 with historical significance,16,FURNITURE,9260.405559387193,Goldenberg,Go5-B,60.0,Transfer,05/27/2024,1802.869905249323,Remark for item 748,28 cm x 194 cm,ACTIVE,06/23/2024 12:00:00 AM,07/21/2024 12:00:00 AM
2024-FURNITURE-0749-Goldenberg,AMO-60004,FURNITURE item #749 with historical significance,33,FURNITURE,5076.150503835362,Goldenberg,Go1-C,178.0,Purchase,08/25/2024,3184.690848731749,Remark for item 749,,ACTIVE,11/04/2024 12:00:00 AM,12/04/2024 12:00:00 AM
2024-SCULPTURE-0750-Storage,AMO-41626,SCULPTURE item #750 with historical significance,86,SCULPTURE,,Storage-Facility-7,St4-C,,Purchase,12/24/2024,6953.231373931707,Remark for item 750,117 cm x 180 cm,ACTIVE,05/08/2024 12:00:00 AM,05/19/2024 12:00:00 AM
2024-ART-0751-Goldenberg,AMO-23255,ART item #751 with historical significance,92,ART,28738.853386033094,Goldenberg,Go4-A,69.0,Transfer,12/16/2024,-6424.489842249518,Remark for item 751,142 cm x 180 cm,ACTIVE,07/14/2024 12:00:00 AM,07/15/2024 12:00:00 AM
2024-SCULPTURE-0752-Goldenberg,AMO-87377,SCULPTURE item #752 with historical significance,83,SCULPTURE,-58848.02837254887,Goldenberg,Go1-C,149.0,Donation,10/14/2024,5671.599556196368,Remark for item 752,,ACTIVE,11/27/2024 12:00:00 AM,12/22/2024 12:00:00 AM
2024-DOCUMENTS-0753-Gallery,AMO-85149,DOCUMENTS item #753 with historical significance,67,DOCUMENTS,-29171.967460385524,Gallery-East,Ga1-B,7.0,Transfer,03/01/2024,-123.82700946341765,Remark for item 753,115 cm x 17 cm,UNDER_REVIEW,08/21/2024 12:00:00 AM,09/17/2024 12:00:00 AM
2024-FURNITURE-0754-Storage,AMO-99523,FURNITURE item #754 with historical significance,45,FURNITURE,-24252.82565148399,Storage-Facility-7,St3-A,179.0,Purchase,05/25/2024,-8009.902187900099,Remark for item 754,150 cm x 175 cm,ACTIVE,06/13/2024 12:00:00 AM,07/06/2024 12:00:00 AM
2024-DOCUMENTS-0755-Storage,AMO-32551,DOCUMENTS item #755 with historical significance,64,DOCUMENTS,18536.5682051197,Storage-Facility-7,St1-B,59.0,Purchase,05/04/2024,4795.775801513235,,169 cm x 137 cm,ACTIVE,11/23/2024 12:00:00 AM,11/28/2024 12:00:00 AM
2024-DOCUMENTS-0756-Warehouse,AMO-44692,DOCUMENTS item #756 with historical significance,91,DOCUMENTS,-9412.760018167986,Warehouse-A,Wa4-B,44.0,Purchase,02/07/2024,-11955.21146072455,Remark for item 756,153 cm x 85 cm,ACTIVE,10/13/2024 12:00:00 AM,10/30/2024 12:00:00 AM
2024-MEMORABILIA-0757-Gallery,AMO-91064,MEMORABILIA item #757 with historical significance,90,MEMORABILIA,-8656.111206312069,Gallery-East,Ga1-A,170.0,Donation,05/05/2024,2959.0200270127325,Remark for item 757,108 cm x 36 cm,ACTIVE,05/30/2024 12:00:00 AM,06/18/2024 12:00:00 AM
2024-SCULPTURE-0758-Goldenberg,AMO-52445,SCULPTURE item #758 with historical significance,29,SCULPTURE,-31972.789219353217,Goldenberg,Go4-A,7.0,Donation,12/08/2024,1916.7995988957782,Remark for item 758,65 cm x 47 cm,ACTIVE,01/07/2024 12:00:00 AM,01/16/2024 12:00:00 AM
2024-MEMORABILIA-0759-Goldenberg,AMO-90244,MEMORABILIA item #759 with historical significance,62,MEMORABILIA,4617.253770675111,Goldenberg,Go4-B,48.0,Transfer,10/13/2024,3896.4574980054417,Remark for item 759,76 cm x 190 cm,ACTIVE,07/05/2024 12:00:00 AM,07/30/2024 12:00:00 AM
2024-FURNITURE-0760-Gallery,AMO-58526,FURNITURE item #760 with historical significance,47,FURNITURE,,Gallery-East,Ga2-B,83.0,Transfer,12/08/2024,1597.9018420707662,Remark for item 760,,ACTIVE,09/16/2024 12:00:00 AM,10/08/2024 12:00:00 AM
2024-DOCUMENTS-0761-Storage,AMO-23737,DOCUMENTS item #761 with historical significance,78,DOCUMENTS,-19326.723522038887,Storage-Facility-7,St2-C,58.0,Purchase,10/27/2024,,Remark for item 761,121 cm x 26 cm,INACTIVE,03/28/2024 12:00:00 AM,03/28/2024 12:00:00 AM
2024-SCULPTURE-0762-Gallery,AMO-83268,SCULPTURE item #762 with historical significance,84,SCULPTURE,34914.287541612284,Gallery-East,Ga1-B,17.0,Purchase,05/19/2024,207.35213486514988,Remark for item 762,,INACTIVE,11/02/2024 12:00:00 AM,11/17/2024 12:00:00 AM
2024-DOCUMENTS-0763-Warehouse,AMO-61936,DOCUMENTS item #763 with historical significance,28,DOCUMENTS,4317.386512251704,Warehouse-A,Wa4-B,146.0,Transfer,09/14/2024,-3666.3397953659805,Remark for item 763,90 cm x 11 cm,INACTIVE,11/08/2024 12:00:00 AM,11/09/2024 12:00:00 AM
2024-FURNITURE-0764-Goldenberg,AMO-19307,FURNITURE item #764 with historical significance,79,FURNITURE,-6082.056279787757,Goldenberg,Go1-C,154.0,Purchase,03/27/2024,-3424.0135701345043,Remark for item 764,40 cm x 94 cm,INACTIVE,02/15/2024 12:00:00 AM,02/18/2024 12:00:00 AM
2024-DOCUMENTS-0765-Gallery,AMO-63421,DOCUMENTS item #765 with historical significance,49,DOCUMENTS,,Gallery-East,Ga4-A,182.0,Purchase,05/16/2024,,Remark for item 765,99 cm x 175 cm,ACTIVE,11/20/2024 12:00:00 AM,11/22/2024 12:00:00 AM
2024-FURNITURE-0766-Gallery,AMO-22324,FURNITURE item #766 with historical significance,68,FURNITURE,676.3485019144255,Gallery-East,Ga3-A,,Transfer,03/01/2024,9558.542400711718,Remark for item 766,,ACTIVE,07/15/2024 12:00:00 AM,07/24/2024 12:00:00 AM
2024-ART-0767-Storage,AMO-19094,ART item #767 with historical significance,23,ART,-29297.52857328391,Storage-Facility-7,St2-C,89.0,Transfer,,-7067.8069893837055,Remark for item 767,55 cm x 122 cm,ACTIVE,12/27/2024 12:00:00 AM,01/23/2025 12:00:00 AM
2024-MEMORABILIA-0768-Warehouse,AMO-68340,MEMORABILIA item #768 with historical significance,4,MEMORABILIA,41779.258187340216,Warehouse-A,Wa5-A,75.0,Transfer,11/06/2024,-46.61838575933052,Remark for item 768,,ACTIVE,04/08/2024 12:00:00 AM,04/27/2024 12:00:00 AM
2024-MEMORABILIA-0769-Storage,AMO-69594,MEMORABILIA item #769 with historical significance,85,MEMORABILIA,-11726.818466497913,Storage-Facility-7,St5-B,,Purchase,03/08/2024,6199.523436980382,Remark for item 769,20 cm x 101 cm,ACTIVE,01/31/2024 12:00:00 AM,02/29/2024 12:00:00 AM
2024-DOCUMENTS-0770-Goldenberg,AMO-78136,DOCUMENTS item #770 with historical significance,12,DOCUMENTS,-10140.388493421602,Goldenberg,Go3-C,194.0,Transfer,04/10/2024,10130.04856773468,Remark for item 770,170 cm x 119 cm,ACTIVE,07/25/2024 12:00:00 AM,08/07/2024 12:00:00 AM
2024-DOCUMENTS-0771-Goldenberg,AMO-74286,DOCUMENTS item #771 with historical significance,4,DOCUMENTS,21948.146783481727,Goldenberg,Go4-A,128.0,Purchase,05/25/2024,-1439.5570407285131,,58 cm x 32 cm,ACTIVE,06/06/2024 12:00:00 AM,07/04/2024 12:00:00 AM
2024-SCULPTURE-0772-Warehouse,AMO-94008,SCULPTURE item #772 with historical significance,41,SCULPTURE,58932.70533163759,Warehouse-A,Wa1-C,91.0,Donation,01/27/2024,-2028.574615016692,Remark for item 772,144 cm x 55 cm,ACTIVE,09/17/2024 12:00:00 AM,09/28/2024 12:00:00 AM
2024-ART-0773-Warehouse,AMO-22930,ART item #773 with historical significance,59,ART,,Warehouse-A,Wa2-A,53.0,Transfer,10/01/2024,,Remark for item 773,39 cm x 84 cm,ACTIVE,01/03/2024 12:00:00 AM,01/31/2024 12:00:00 AM
2024-MEMORABILIA-0774-Storage,AMO-33207,MEMORABILIA item #774 with historical significance,50,MEMORABILIA,23552.384300232676,Storage-Facility-7,St2-B,160.0,Purchase,07/22/2024,2496.4629020324596,Remark for item 774,62 cm x 177 cm,ACTIVE,05/19/2024 12:00:00 AM,06/01/2024 12:00:00 AM
2024-ART-0775-Gallery,AMO-64216,ART item #775 with historical significance,49,ART,37543.532234969956,Gallery-East,Ga3-A,102.0,Purchase,,8807.555983634264,,28 cm x 173 cm,ACTIVE,02/28/2024 12:00:00 AM,03/02/2024 12:00:00 AM
2024-MEMORABILIA-0776-Gallery,AMO-18716,MEMORABILIA item #776 with historical significance,24,MEMORABILIA,5800.103726644165,Gallery-East,Ga5-B,178.0,Donation,09/10/2024,-2767.0893517309173,Remark for item 776,40 cm x 111 cm,INACTIVE,04/13/2024 12:00:00 AM,05/13/2024 12:00:00 AM
2024-ART-0777-Gallery,AMO-36317,ART item #777 with historical significance,17,ART,,Gallery-East,Ga5-A,100.0,Purchase,12/26/2024,,Remark for item 777,199 cm x 46 cm,ACTIVE,08/14/2024 12:00:00 AM,09/02/2024 12:00:00 AM
2024-ART-0778-Warehouse,AMO-37581,ART item #778 with historical significance,93,ART,16499.30357347791,Warehouse-A,Wa3-A,65.0,Transfer,06/15/2024,-2388.5768487605305,Remark for item 778,49 cm x 84 cm,ACTIVE,09/15/2024 12:00:00 AM,09/17/2024 12:00:00 AM
2024-MEMORABILIA-0779-Warehouse,AMO-92210,MEMORABILIA item #779 with historical significance,25,MEMORABILIA,,Warehouse-A,Wa3-C,63.0,Transfer,05/18/2024,11066.936237633116,Remark for item 779,38 cm x 185 cm,ACTIVE,02/03/2024 12:00:00 AM,02/16/2024 12:00:00 AM
2024-SCULPTURE-0780-Goldenberg,AMO-91079,SCULPTURE item #780 with historical significance,93,SCULPTURE,,Goldenberg,Go2-C,176.0,Purchase,07/01/2024,1682.676655413687,Remark for item 780,40 cm x 67 cm,ACTIVE,11/17/2024 12:00:00 AM,11/18/2024 12:00:00 AM
2024-SCULPTURE-0781-Goldenberg,AMO-12594,SCULPTURE item #781 with historical significance,84,SCULPTURE,-4133.038782802718,Goldenberg,Go4-C,116.0,Transfer,04/22/2024,1923.401529324542,Remark for item 781,172 cm x 126 cm,ACTIVE,09/02/2024 12:00:00 AM,10/01/2024 12:00:00 AM
2024-MEMORABILIA-0782-Gallery,AMO-80314,MEMORABILIA item #782 with historical significance,47,MEMORABILIA,-28678.157238242413,Gallery-East,Ga2-A,100.0,Purchase,03/12/2024,-3858.0701925532576,Remark for item 782,20 cm x 127 cm,ACTIVE,07/29/2024 12:00:00 AM,08/20/2024 12:00:00 AM
2024-SCULPTURE-0783-Warehouse,AMO-62721,SCULPTURE item #783 with historical significance,17,SCULPTURE,35010.34769861064,Warehouse-A,Wa3-A,116.0,Purchase,07/15/2024,-2284.471394856979,Remark for item 783,195 cm x 145 cm,ACTIVE,04/15/2024 12:00:00 AM,04/22/2024 12:00:00 AM
2024-MEMORABILIA-0784-Warehouse,AMO-84499,MEMORABILIA item #784 with historical significance,25,MEMORABILIA,-21172.77456704849,Warehouse-A,Wa5-B,96.0,Purchase,04/13/2024,3683.263762636431,,86 cm x 169 cm,ACTIVE,07/30/2024 12:00:00 AM,07/31/2024 12:00:00 AM
2024-MEMORABILIA-0785-Warehouse,AMO-54260,MEMORABILIA item #785 with historical significance,71,MEMORABILIA,34642.60386657492,Warehouse-A,Wa2-C,7.0,Purchase,07/19/2024,4594.766553325333,Remark for item 785,154 cm x 49 cm,ACTIVE,11/24/2024 12:00:00 AM,12/06/2024 12:00:00 AM
2024-SCULPTURE-0786-Warehouse,AMO-29750,SCULPTURE item #786 with historical significance,53,SCULPTURE,29901.19214514541,Warehouse-A,Wa3-B,81.0,Donation,10/17/2024,-2783.975442847304,Remark for item 786,26 cm x 31 cm,INACTIVE,01/11/2024 12:00:00 AM,01/11/2024 12:00:00 AM
2024-ART-0787-Storage,AMO-21789,ART item #787 with historical significance,41,ART,-30545.266668546094,Storage-Facility-7,St3-A,17.0,Transfer,06/19/2024,8506.668259777434,Remark for item 787,54 cm x 84 cm,ACTIVE,06/04/2024 12:00:00 AM,06/07/2024 12:00:00 AM
2024-SCULPTURE-0788-Warehouse,AMO-29925,SCULPTURE item #788 with historical significance,21,SCULPTURE,-3066.995971053394,Warehouse-A,Wa4-A,161.0,Transfer,05/23/2024,-254.16508227523673,Remark for item 788,47 cm x 123 cm,ACTIVE,02/19/2024 12:00:00 AM,03/14/2024 12:00:00 AM
2024-ART-0789-Warehouse,AMO-59931,ART item #789 with historical significance,61,ART,,Warehouse-A,Wa4-B,93.0,Donation,10/19/2024,7640.97070924529,Remark for item 789,181 cm x 155 cm,UNDER_REVIEW,06/25/2024 12:00:00 AM,07/23/2024 12:00:00 AM
2024-FURNITURE-0790-Goldenberg,AMO-58492,FURNITURE item #790 with historical significance,9,FURNITURE,18905.750235016498,Goldenberg,Go2-A,29.0,Transfer,11/07/2024,3279.438860408038,Remark for item 790,31 cm x 100 cm,ACTIVE,11/04/2024 12:00:00 AM,11/29/2024 12:00:00 AM
2024-DOCUMENTS-0791-Goldenberg,AMO-91508,DOCUMENTS item #791 with historical significance,76,DOCUMENTS,59125.0586225271,Goldenberg,Go4-A,134.0,Purchase,01/16/2024,-2217.591151900715,Remark for item 791,189 cm x 88 cm,ACTIVE,05/14/2024 12:00:00 AM,05/28/2024 12:00:00 AM
2024-DOCUMENTS-0792-Storage,AMO-15302,DOCUMENTS item #792 with historical significance,35,DOCUMENTS,28196.00320203093,Storage-Facility-7,St4-C,,Donation,10/01/2024,1285.0656244854226,,130 cm x 107 cm,ACTIVE,07/17/2024 12:00:00 AM,07/18/2024 12:00:00 AM
2024-FURNITURE-0793-Gallery,AMO-53992,FURNITURE item #793 with historical significance,47,FURNITURE,11714.806971581424,Gallery-East,Ga5-B,185.0,Purchase,04/16/2024,8642.342132062658,,181 cm x 31 cm,INACTIVE,12/07/2024 12:00:00 AM,01/05/2025 12:00:00 AM
2024-FURNITURE-0794-Goldenberg,AMO-13015,FURNITURE item #794 with historical significance,17,FURNITURE,17695.893907240592,Goldenberg,Go1-A,61.0,Donation,02/01/2024,3691.4803952481648,Remark for item 794,168 cm x 28 cm,ACTIVE,03/20/2024 12:00:00 AM,04/07/2024 12:00:00 AM
2024-DOCUMENTS-0795-Storage,AMO-97154,DOCUMENTS item #795 with historical significance,14,DOCUMENTS,31812.683432745056,Storage-Facility-7,St5-A,21.0,Donation,12/03/2024,,Remark for item 795,22 cm x 193 cm,INACTIVE,02/10/2024 12:00:00 AM,02/22/2024 12:00:00 AM
2024-FURNITURE-0796-Warehouse,AMO-72396,FURNITURE item #796 with historical significance,26,FURNITURE,-4123.818238572134,Warehouse-A,Wa4-C,152.0,Transfer,01/15/2024,-3196.048336695032,,60 cm x 77 cm,ACTIVE,03/14/2024 12:00:00 AM,04/11/2024 12:00:00 AM
2024-SCULPTURE-0797-Warehouse,AMO-26254,SCULPTURE item #797 with historical significance,90,SCULPTURE,-21120.22985052584,Warehouse-A,Wa1-A,102.0,Donation,10/10/2024,-8831.782946880008,Remark for item 797,119 cm x 74 cm,ACTIVE,06/25/2024 12:00:00 AM,07/18/2024 12:00:00 AM
2024-MEMORABILIA-0798-Goldenberg,AMO-95831,MEMORABILIA item #798 with historical significance,88,MEMORABILIA,,Goldenberg,Go3-B,188.0,Donation,,11281.035649701611,Remark for item 798,193 cm x 124 cm,ACTIVE,01/07/2024 12:00:00 AM,01/30/2024 12:00:00 AM
2024-ART-0799-Storage,AMO-87088,ART item #799 with historical significance,99,ART,-22580.209143042077,Storage-Facility-7,St3-C,,Transfer,06/15/2024,-106.26811792885997,Remark for item 799,86 cm x 135 cm,ACTIVE,06/09/2024 12:00:00 AM,06/26/2024 12:00:00 AM
1950-MEMORABILIA-0800-Warehouse,AMO-32354,MEMORABILIA item #800 with historical significance,1,MEMORABILIA,-1920.3324972230166,Warehouse-A,Wa1-C,104.0,Purchase,08/15/1950,2537.0334890455038,Remark for item 800,16 cm x 45 cm,ACTIVE,06/11/2024 12:00:00 AM,06/23/2024 12:00:00 AM
2024-MEMORABILIA-0801-Gallery,AMO-57934,MEMORABILIA item #801 with historical significance,2,MEMORABILIA,25393.43031348242,Gallery-East,Ga4-C,25.0,Donation,,5302.367441798727,Remark for item 801,137 cm x 110 cm,ACTIVE,03/22/2024 12:00:00 AM,03/31/2024 12:00:00 AM
2024-SCULPTURE-0802-Storage,AMO-39850,SCULPTURE item #802 with historical significance,25,SCULPTURE,-9576.935964223461,Storage-Facility-7,St4-C,41.0,Transfer,11/02/2024,164.39143106794256,,190 cm x 132 cm,ACTIVE,11/07/2024 12:00:00 AM,11/16/2024 12:00:00 AM
2024-MEMORABILIA-0803-Warehouse,AMO-77995,MEMORABILIA item #803 with historical significance,64,MEMORABILIA,12064.498762207491,Warehouse-A,Wa2-B,87.0,Purchase,11/20/2024,-243.45563091773533,,82 cm x 97 cm,ACTIVE,07/10/2024 12:00:00 AM,08/04/2024 12:00:00 AM
2024-MEMORABILIA-0804-Storage,AMO-84098,MEMORABILIA item #804 with historical significance,61,MEMORABILIA,45183.639400499815,Storage-Facility-7,St1-A,84.0,Purchase,06/21/2024,3454.8747581912567,Remark for item 804,152 cm x 97 cm,ACTIVE,10/22/2024 12:00:00 AM,11/16/2024 12:00:00 AM
2024-FURNITURE-0805-Warehouse,AMO-26663,FURNITURE item #805 with historical significance,42,FURNITURE,23371.944651245438,Warehouse-A,Wa5-A,64.0,Transfer,08/01/2024,4314.406343337063,Remark for item 805,47 cm x 169 cm,ACTIVE,06/13/2024 12:00:00 AM,06/15/2024 12:00:00 AM
2024-SCULPTURE-0806-Gallery,AMO-70645,SCULPTURE item #806 with historical significance,78,SCULPTURE,34336.84643713312,Gallery-East,Ga3-A,71.0,Purchase,06/28/2024,1905.107793518535,Remark for item 806,10 cm x 93 cm,ACTIVE,07/01/2024 12:00:00 AM,07/27/2024 12:00:00 AM
2024-SCULPTURE-0807-Gallery,AMO-83646,SCULPTURE item #807 with historical significance,19,SCULPTURE,-27420.798698896164,Gallery-East,Ga3-B,166.0,Purchase,10/20/2024,2998.439758763208,Remark for item 807,59 cm x 144 cm,ACTIVE,09/15/2024 12:00:00 AM,09/24/2024 12:00:00 AM
2024-MEMORABILIA-0808-Gallery,AMO-65442,MEMORABILIA item #808 with historical significance,90,MEMORABILIA,-11283.922344795727,Gallery-East,Ga1-B,,Purchase,07/03/2024,-1643.0834087487842,Remark for item 808,124 cm x 170 cm,ACTIVE,07/14/2024 12:00:00 AM,07/31/2024 12:00:00 AM
2024-MEMORABILIA-0809-Gallery,AMO-51168,MEMORABILIA item #809 with historical significance,14,MEMORABILIA,19659.100468877332,Gallery-East,Ga3-B,42.0,Purchase,06/01/2024,7191.415357168178,Remark for item 809,104 cm x 46 cm,ACTIVE,06/10/2024 12:00:00 AM,07/06/2024 12:00:00 AM
2024-DOCUMENTS-0810-Goldenberg,AMO-92429,DOCUMENTS item #810 with historical significance,56,DOCUMENTS,5531.789418401541,Goldenberg,Go3-B,165.0,Donation,10/25/2024,2544.165062994819,Remark for item 810,,ACTIVE,12/31/2024 12:00:00 AM,01/04/2025 12:00:00 AM
2024-DOCUMENTS-0811-Goldenberg,AMO-18899,DOCUMENTS item #811 with historical significance,18,DOCUMENTS,47555.37361588095,Goldenberg,Go2-A,194.0,Transfer,06/11/2024,,Remark for item 811,,ACTIVE,07/24/2024 12:00:00 AM,08/10/2024 12:00:00 AM
2024-ART-0812-Gallery,AMO-94124,ART item #812 with historical significance,51,ART,11018.829487214207,Gallery-East,Ga2-C,,Donation,05/08/2024,14008.415570901974,Remark for item 812,23 cm x 174 cm,ACTIVE,12/23/2024 12:00:00 AM,12/30/2024 12:00:00 AM
2024-DOCUMENTS-0813-Goldenberg,AMO-15528,DOCUMENTS item #813 with historical significance,29,DOCUMENTS,19137.741140788603,Goldenberg,Go2-A,163.0,Donation,01/17/2024,-7803.813795779088,Remark for item 813,188 cm x 116 cm,ACTIVE,10/08/2024 12:00:00 AM,10/10/2024 12:00:00 AM
2024-ART-0814-Warehouse,AMO-87289,ART item #814 with historical significance,5,ART,,Warehouse-A,Wa2-A,149.0,Transfer,09/27/2024,4766.708105522663,Remark for item 814,170 cm x 200 cm,ACTIVE,11/14/2024 12:00:00 AM,11/23/2024 12:00:00 AM
2024-FURNITURE-0815-Storage,AMO-76962,FURNITURE item #815 with historical significance,50,FURNITURE,14528.959622069444,Storage-Facility-7,St2-A,67.0,Transfer,11/10/2024,7448.763770413728,Remark for item 815,181 cm x 141 cm,ACTIVE,07/26/2024 12:00:00 AM,08/01/2024 12:00:00 AM
2024-MEMORABILIA-0816-Goldenberg,AMO-15460,MEMORABILIA item #816 with historical significance,50,MEMORABILIA,21829.53378174896,Goldenberg,Go1-C,77.0,Donation,11/07/2024,307.72008008113096,Remark for item 816,23 cm x 175 cm,ACTIVE,11/16/2024 12:00:00 AM,11/23/2024 12:00:00 AM
2024-SCULPTURE-0817-Storage,AMO-38417,SCULPTURE item #817 with historical significance,66,SCULPTURE,-25607.455907234144,Storage-Facility-7,St1-B,53.0,Donation,12/13/2024,-45.116286430126365,Remark for item 817,52 cm x 135 cm,ACTIVE,09/02/2024 12:00:00 AM,09/19/2024 12:00:00 AM
2024-SCULPTURE-0818-Storage,AMO-97428,SCULPTURE item #818 with historical significance,32,SCULPTURE,-16263.011355232502,Storage-Facility-7,St1-C,3.0,Donation,01/10/2024,-1902.6172490236136,Remark for item 818,34 cm x 23 cm,ACTIVE,07/07/2024 12:00:00 AM,07/13/2024 12:00:00 AM
2024-MEMORABILIA-0819-Gallery,AMO-58866,MEMORABILIA item #819 with historical significance,10,MEMORABILIA,19714.46011051524,Gallery-East,Ga3-B,,Transfer,03/09/2024,9349.522521757031,Remark for item 819,62 cm x 40 cm,ACTIVE,11/21/2024 12:00:00 AM,12/14/2024 12:00:00 AM
2024-ART-0820-Gallery,AMO-32882,ART item #820 with historical significance,2,ART,14866.788245574528,Gallery-East,Ga1-A,178.0,Transfer,05/01/2024,-4979.415310175922,Remark for item 820,49 cm x 65 cm,ACTIVE,02/03/2024 12:00:00 AM,02/15/2024 12:00:00 AM
2024-DOCUMENTS-0821-Goldenberg,AMO-14870,DOCUMENTS item #821 with historical significance,64,DOCUMENTS,16115.066705503517,Goldenberg,Go4-B,12.0,Purchase,05/23/2024,6983.157433228255,Remark for item 821,16 cm x 181 cm,ACTIVE,05/19/2024 12:00:00 AM,06/18/2024 12:00:00 AM
2024-MEMORABILIA-0822-Warehouse,AMO-68718,MEMORABILIA item #822 with historical significance,1,MEMORABILIA,-10244.572607984555,Warehouse-A,Wa1-C,60.0,Purchase,12/02/2024,329.91416663541156,,130 cm x 149 cm,ACTIVE,03/24/2024 12:00:00 AM,04/04/2024 12:00:00 AM
2024-FURNITURE-0823-Warehouse,AMO-52036,FURNITURE item #823 with historical significance,95,FURNITURE,5367.204868229927,Warehouse-A,Wa3-B,89.0,Donation,03/27/2024,-2924.4915654112,Remark for item 823,114 cm x 102 cm,ACTIVE,08/09/2024 12:00:00 AM,08/11/2024 12:00:00 AM
2024-SCULPTURE-0824-Storage,AMO-28040,SCULPTURE item #824 with historical significance,43,SCULPTURE,21207.010846096477,Storage-Facility-7,St3-C,43.0,Purchase,06/17/2024,395.2592569610922,Remark for item 824,97 cm x 148 cm,ACTIVE,11/19/2024 12:00:00 AM,12/15/2024 12:00:00 AM
2024-MEMORABILIA-0825-Warehouse,AMO-36976,MEMORABILIA item #825 with historical significance,89,MEMORABILIA,15488.311097675694,Warehouse-A,Wa4-A,134.0,Purchase,01/09/2024,-3437.4608890105,Remark for item 825,68 cm x 185 cm,ACTIVE,12/29/2024 12:00:00 AM,01/23/2025 12:00:00 AM
2024-FURNITURE-0826-Gallery,AMO-25325,FURNITURE item #826 with historical significance,42,FURNITURE,-5936.457508085261,Gallery-East,Ga3-C,148.0,Purchase,07/23/2024,4611.906789138857,,126 cm x 49 cm,ACTIVE,12/21/2024 12:00:00 AM,01/18/2025 12:00:00 AM
2024-MEMORABILIA-0827-Goldenberg,AMO-76127,MEMORABILIA item #827 with historical significance,14,MEMORABILIA,-4320.828802294174,Goldenberg,Go4-A,104.0,Donation,04/18/2024,9634.819256167026,Remark for item 827,14 cm x 17 cm,INACTIVE,05/31/2024 12:00:00 AM,06/03/2024 12:00:00 AM
2024-MEMORABILIA-0828-Warehouse,AMO-99192,MEMORABILIA item #828 with historical significance,10,MEMORABILIA,-4990.904640365059,Warehouse-A,Wa1-B,104.0,Purchase,,2123.4236287594294,Remark for item 828,87 cm x 119 cm,ACTIVE,11/13/2024 12:00:00 AM,12/01/2024 12:00:00 AM
